order_id,customers,city,state,order_date,total_units,revenue,product,category,brand,store,sales_rep,weekday,months,years
983,"Vito Pickett",Canandaigua,NY,2017-06-27,1,189.99,"Trek Precaliber 12 Girls - 2017","Children Bicycles",Trek,"Baldwin Bikes","Marcelene Boyer",Tuesday,June,2017
984,"Victor Pittman",Astoria,NY,2017-06-27,2,2199.98,"Electra Amsterdam Fashion 7i Ladies' - 2017","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Tuesday,June,2017
984,"Victor Pittman",Astoria,NY,2017-06-27,1,549.99,"Electra Townie Original 21D - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Tuesday,June,2017
984,"Victor Pittman",Astoria,NY,2017-06-27,1,449.99,"Sun Bicycles Cruz 3 - 2017","Cruisers Bicycles","Sun Bicycles","Baldwin Bikes","Venita Daniel",Tuesday,June,2017
984,"Victor Pittman",Astoria,NY,2017-06-27,1,470.99,"Sun Bicycles Drifter 7 - Women's - 2017","Comfort Bicycles","Sun Bicycles","Baldwin Bikes","Venita Daniel",Tuesday,June,2017
985,"Effie Jenkins",Brentwood,NY,2017-06-30,2,2641.98,"Heller Shagamaw Frame - 2016","Mountain Bikes",Heller,"Baldwin Bikes","Marcelene Boyer",Friday,June,2017
985,"Effie Jenkins",Brentwood,NY,2017-06-30,2,1295.98,"Sun Bicycles Biscayne Tandem CB - 2017","Cruisers Bicycles","Sun Bicycles","Baldwin Bikes","Marcelene Boyer",Friday,June,2017
985,"Effie Jenkins",Brentwood,NY,2017-06-30,1,2599.99,"Trek Domane S 5 Disc - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer",Friday,June,2017
986,"Vernell Goff",Monroe,NY,2017-06-30,2,1199.98,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Friday,June,2017
986,"Vernell Goff",Monroe,NY,2017-06-30,1,647.99,"Sun Bicycles Biscayne Tandem CB - 2017","Cruisers Bicycles","Sun Bicycles","Baldwin Bikes","Venita Daniel",Friday,June,2017
986,"Vernell Goff",Monroe,NY,2017-06-30,1,189.99,"Trek Precaliber 12 Boys - 2017","Children Bicycles",Trek,"Baldwin Bikes","Venita Daniel",Friday,June,2017
987,"Jeanie Kirkland","Santa Clara",CA,2017-07-02,1,761.99,"Sun Bicycles Brickell Tandem CB - 2017","Cruisers Bicycles","Sun Bicycles","Santa Cruz Bikes","Mireya Copeland",Sunday,July,2017
987,"Jeanie Kirkland","Santa Clara",CA,2017-07-02,2,3119.98,"Sun Bicycles ElectroLite - 2017","Electric Bikes","Sun Bicycles","Santa Cruz Bikes","Mireya Copeland",Sunday,July,2017
987,"Jeanie Kirkland","Santa Clara",CA,2017-07-02,2,12999.98,"Trek Silque SLR 8 Women's - 2017","Road Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland",Sunday,July,2017
988,"Honey Camacho",Bayside,NY,2017-07-02,2,1099.98,"Electra Townie Original 21D - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Sunday,July,2017
988,"Honey Camacho",Bayside,NY,2017-07-02,1,549.99,"Haro Flightline Two 26 Plus - 2017","Mountain Bikes",Haro,"Baldwin Bikes","Marcelene Boyer",Sunday,July,2017
988,"Honey Camacho",Bayside,NY,2017-07-02,1,832.99,"Sun Bicycles Spider 3i - 2017","Mountain Bikes","Sun Bicycles","Baldwin Bikes","Marcelene Boyer",Sunday,July,2017
989,"Deandrea Vega",Yonkers,NY,2017-07-02,1,659.99,"Electra Amsterdam Original 3i - 2015/2017","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Sunday,July,2017
989,"Deandrea Vega",Yonkers,NY,2017-07-02,1,299.99,"Electra Sugar Skulls 1 (20-inch) - Girl's - 2017","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Sunday,July,2017
989,"Deandrea Vega",Yonkers,NY,2017-07-02,1,1320.99,"Heller Shagamaw Frame - 2016","Mountain Bikes",Heller,"Baldwin Bikes","Marcelene Boyer",Sunday,July,2017
989,"Deandrea Vega",Yonkers,NY,2017-07-02,2,219.98,"Sun Bicycles Lil Kitt'n - 2017","Children Bicycles","Sun Bicycles","Baldwin Bikes","Marcelene Boyer",Sunday,July,2017
989,"Deandrea Vega",Yonkers,NY,2017-07-02,1,999.99,"Surly Big Dummy Frameset - 2017","Mountain Bikes",Surly,"Baldwin Bikes","Marcelene Boyer",Sunday,July,2017
990,"Lolita O'neill","Massapequa Park",NY,2017-07-04,2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Tuesday,July,2017
990,"Lolita O'neill","Massapequa Park",NY,2017-07-04,2,939.98,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes",Surly,"Baldwin Bikes","Venita Daniel",Tuesday,July,2017
990,"Lolita O'neill","Massapequa Park",NY,2017-07-04,1,349.99,"Trek Precaliber 24 (21-Speed) - Girls - 2017","Children Bicycles",Trek,"Baldwin Bikes","Venita Daniel",Tuesday,July,2017
990,"Lolita O'neill","Massapequa Park",NY,2017-07-04,1,999.99,"Trek X-Caliber 8 - 2017","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel",Tuesday,July,2017
991,"Hermila Mckay",Coachella,CA,2017-07-06,1,402.99,"Sun Bicycles Boardwalk (24-inch Wheels) - 2017","Cruisers Bicycles","Sun Bicycles","Santa Cruz Bikes","Mireya Copeland",Thursday,July,2017
991,"Hermila Mckay",Coachella,CA,2017-07-06,2,5999.98,"Trek Conduit+ - 2016","Electric Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland",Thursday,July,2017
991,"Hermila Mckay",Coachella,CA,2017-07-06,1,469.99,"Trek Session DH 27.5 Carbon Frameset - 2017","Mountain Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland",Thursday,July,2017
992,"Vicki Wiggins","Wappingers Falls",NY,2017-07-07,2,679.98,"Electra Townie 7D (20-inch) - Boys' - 2017","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Friday,July,2017
992,"Vicki Wiggins","Wappingers Falls",NY,2017-07-07,1,489.99,"Electra Townie Original 7D - 2017","Comfort Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Friday,July,2017
992,"Vicki Wiggins","Wappingers Falls",NY,2017-07-07,1,599.99,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Friday,July,2017
992,"Vicki Wiggins","Wappingers Falls",NY,2017-07-07,1,869.99,"Haro SR 1.2 - 2017","Mountain Bikes",Haro,"Baldwin Bikes","Venita Daniel",Friday,July,2017
992,"Vicki Wiggins","Wappingers Falls",NY,2017-07-07,1,3999.99,"Trek Slash 8 27.5 - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel",Friday,July,2017
993,"Harold O'connor","Santa Cruz",CA,2017-07-09,2,599.98,"Electra Sugar Skulls 1 (20-inch) - Girl's - 2017","Children Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano",Sunday,July,2017
993,"Harold O'connor","Santa Cruz",CA,2017-07-09,2,805.98,"Sun Bicycles Boardwalk (24-inch Wheels) - 2017","Cruisers Bicycles","Sun Bicycles","Santa Cruz Bikes","Genna Serrano",Sunday,July,2017
993,"Harold O'connor","Santa Cruz",CA,2017-07-09,2,3098,"Surly Straggler - 2016","Cyclocross Bicycles",Surly,"Santa Cruz Bikes","Genna Serrano",Sunday,July,2017
993,"Harold O'connor","Santa Cruz",CA,2017-07-09,2,1665.98,"Surly Troll Frameset - 2017","Mountain Bikes",Surly,"Santa Cruz Bikes","Genna Serrano",Sunday,July,2017
993,"Harold O'connor","Santa Cruz",CA,2017-07-09,1,4999.99,"Trek Madone 9.2 - 2017","Road Bikes",Trek,"Santa Cruz Bikes","Genna Serrano",Sunday,July,2017
994,"Krystin Marshall",Poughkeepsie,NY,2017-07-09,2,759.98,"Haro Flightline One ST - 2017","Mountain Bikes",Haro,"Baldwin Bikes","Venita Daniel",Sunday,July,2017
994,"Krystin Marshall",Poughkeepsie,NY,2017-07-09,1,869.99,"Haro SR 1.2 - 2017","Mountain Bikes",Haro,"Baldwin Bikes","Venita Daniel",Sunday,July,2017
994,"Krystin Marshall",Poughkeepsie,NY,2017-07-09,1,250.99,"Sun Bicycles Revolutions 24 - 2017","Cruisers Bicycles","Sun Bicycles","Baldwin Bikes","Venita Daniel",Sunday,July,2017
995,"Basil Ballard","San Lorenzo",CA,2017-07-11,1,339.99,"Electra Townie 7D (20-inch) - Boys' - 2017","Children Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland",Tuesday,July,2017
995,"Basil Ballard","San Lorenzo",CA,2017-07-11,2,1199.98,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland",Tuesday,July,2017
995,"Basil Ballard","San Lorenzo",CA,2017-07-11,1,209.99,"Trek Precaliber 16 Girls - 2017","Children Bicycles",Trek,"Santa Cruz Bikes","Mireya Copeland",Tuesday,July,2017
996,"Beryl Bennett",Sacramento,CA,2017-07-11,2,899.98,"Sun Bicycles Cruz 3 - 2017","Cruisers Bicycles","Sun Bicycles","Santa Cruz Bikes","Mireya Copeland",Tuesday,July,2017
996,"Beryl Bennett",Sacramento,CA,2017-07-11,1,469.99,"Trek Farley Alloy Frameset - 2017","Mountain Bikes",Trek,"Santa Cruz Bikes","Mireya Copeland",Tuesday,July,2017
997,"Catherine Miles","East Elmhurst",NY,2017-07-11,2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Tuesday,July,2017
997,"Catherine Miles","East Elmhurst",NY,2017-07-11,2,1067.98,"Sun Bicycles Streamway 7 - 2017","Comfort Bicycles","Sun Bicycles","Baldwin Bikes","Venita Daniel",Tuesday,July,2017
997,"Catherine Miles","East Elmhurst",NY,2017-07-11,2,299.98,"Trek Girl's Kickster - 2017","Children Bicycles",Trek,"Baldwin Bikes","Venita Daniel",Tuesday,July,2017
998,"Darcie Morgan",Oceanside,NY,2017-07-12,2,1199.98,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Wednesday,July,2017
998,"Darcie Morgan",Oceanside,NY,2017-07-12,1,533.99,"Sun Bicycles Streamway 7 - 2017","Comfort Bicycles","Sun Bicycles","Baldwin Bikes","Venita Daniel",Wednesday,July,2017
999,"Cyndi Dyer",Baldwin,NY,2017-07-12,2,1319.98,"Electra Amsterdam Original 3i - 2015/2017","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Wednesday,July,2017
999,"Cyndi Dyer",Baldwin,NY,2017-07-12,1,449.99,"Sun Bicycles Cruz 3 - 2017","Comfort Bicycles","Sun Bicycles","Baldwin Bikes","Marcelene Boyer",Wednesday,July,2017
1000,"Lewis Garner",Brentwood,NY,2017-07-12,2,898,"Pure Cycles William 3-Speed - 2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Venita Daniel",Wednesday,July,2017
1000,"Lewis Garner",Brentwood,NY,2017-07-12,1,470.99,"Sun Bicycles Drifter 7 - Women's - 2017","Comfort Bicycles","Sun Bicycles","Baldwin Bikes","Venita Daniel",Wednesday,July,2017
1000,"Lewis Garner",Brentwood,NY,2017-07-12,2,693.98,"Sun Bicycles Lil Bolt Type-R - 2017","Cruisers Bicycles","Sun Bicycles","Baldwin Bikes","Venita Daniel",Wednesday,July,2017
1000,"Lewis Garner",Brentwood,NY,2017-07-12,2,1999.98,"Trek X-Caliber 8 - 2017","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel",Wednesday,July,2017
1001,"Tonda Armstrong",Sunnyside,NY,2017-07-13,2,1739.98,"Haro SR 1.2 - 2017","Mountain Bikes",Haro,"Baldwin Bikes","Marcelene Boyer",Thursday,July,2017
1001,"Tonda Armstrong",Sunnyside,NY,2017-07-13,1,619.99,"Sun Bicycles Biscayne Tandem 7 - 2017","Cruisers Bicycles","Sun Bicycles","Baldwin Bikes","Marcelene Boyer",Thursday,July,2017
1001,"Tonda Armstrong",Sunnyside,NY,2017-07-13,1,470.99,"Sun Bicycles Drifter 7 - Women's - 2017","Comfort Bicycles","Sun Bicycles","Baldwin Bikes","Marcelene Boyer",Thursday,July,2017
1001,"Tonda Armstrong",Sunnyside,NY,2017-07-13,1,4999.99,"Trek Madone 9.2 - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer",Thursday,July,2017
1002,"Penni Best",Anaheim,CA,2017-07-14,1,489.99,"Electra Townie 3i EQ (20-inch) - Boys' - 2017","Children Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano",Friday,July,2017
1002,"Penni Best",Anaheim,CA,2017-07-14,1,402.99,"Sun Bicycles Boardwalk (24-inch Wheels) - 2017","Cruisers Bicycles","Sun Bicycles","Santa Cruz Bikes","Genna Serrano",Friday,July,2017
1002,"Penni Best",Anaheim,CA,2017-07-14,1,149.99,"Trek Boy's Kickster - 2015/2017","Children Bicycles",Trek,"Santa Cruz Bikes","Genna Serrano",Friday,July,2017
1002,"Penni Best",Anaheim,CA,2017-07-14,2,3599.98,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes",Trek,"Santa Cruz Bikes","Genna Serrano",Friday,July,2017
1003,"Marlo Jefferson","Niagara Falls",NY,2017-07-14,2,939.98,"Trek Session DH 27.5 Carbon Frameset - 2017","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel",Friday,July,2017
1003,"Marlo Jefferson","Niagara Falls",NY,2017-07-14,2,12999.98,"Trek Silque SLR 8 Women's - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel",Friday,July,2017
1004,"Ulrike Chan","Port Chester",NY,2017-07-14,2,1665.98,"Surly Troll Frameset - 2017","Mountain Bikes",Surly,"Baldwin Bikes","Marcelene Boyer",Friday,July,2017
1005,"Myung Hooper",Elmont,NY,2017-07-15,2,2199.98,"Electra Amsterdam Fashion 7i Ladies' - 2017","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Saturday,July,2017
1005,"Myung Hooper",Elmont,NY,2017-07-15,2,539.98,"Electra Girl's Hawaii 1 (16-inch) - 2015/2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Saturday,July,2017
1005,"Myung Hooper",Elmont,NY,2017-07-15,1,299.99,"Electra Sugar Skulls 1 (20-inch) - Girl's - 2017","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Saturday,July,2017
1006,"Olimpia Mays","Oakland Gardens",NY,2017-07-15,1,599.99,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Saturday,July,2017
1006,"Olimpia Mays","Oakland Gardens",NY,2017-07-15,1,1409.99,"Haro SR 1.3 - 2017","Mountain Bikes",Haro,"Baldwin Bikes","Venita Daniel",Saturday,July,2017
1006,"Olimpia Mays","Oakland Gardens",NY,2017-07-15,1,449.99,"Sun Bicycles Cruz 3 - 2017","Cruisers Bicycles","Sun Bicycles","Baldwin Bikes","Venita Daniel",Saturday,July,2017
1006,"Olimpia Mays","Oakland Gardens",NY,2017-07-15,1,346.99,"Sun Bicycles Lil Bolt Type-R - 2017","Cruisers Bicycles","Sun Bicycles","Baldwin Bikes","Venita Daniel",Saturday,July,2017
1006,"Olimpia Mays","Oakland Gardens",NY,2017-07-15,2,10999.98,"Trek Domane SLR 6 Disc - 2017","Road Bikes",Trek,"Baldwin Bikes","Venita Daniel",Saturday,July,2017
1007,"Lina Meadows","Glen Cove",NY,2017-07-16,1,299.99,"Electra Girl's Hawaii 1 16" - 2017"","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Sunday,July,2017
1007,"Lina Meadows","Glen Cove",NY,2017-07-16,1,599.99,"Electra Townie Original 7D EQ - 2016","Comfort Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Sunday,July,2017
1007,"Lina Meadows","Glen Cove",NY,2017-07-16,2,659.98,"Haro Downtown 16 - 2017","Children Bicycles",Haro,"Baldwin Bikes","Marcelene Boyer",Sunday,July,2017
1007,"Lina Meadows","Glen Cove",NY,2017-07-16,2,899.98,"Sun Bicycles Cruz 3 - 2017","Comfort Bicycles","Sun Bicycles","Baldwin Bikes","Marcelene Boyer",Sunday,July,2017
1007,"Lina Meadows","Glen Cove",NY,2017-07-16,1,1680.99,"Surly Straggler 650b - 2016","Cyclocross Bicycles",Surly,"Baldwin Bikes","Marcelene Boyer",Sunday,July,2017
1008,"Arie Hunter",Flushing,NY,2017-07-16,1,299.99,"Electra Girl's Hawaii 1 16" - 2017"","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Sunday,July,2017
1008,"Arie Hunter",Flushing,NY,2017-07-16,1,749.99,"Ritchey Timberwolf Frameset - 2016","Mountain Bikes",Ritchey,"Baldwin Bikes","Marcelene Boyer",Sunday,July,2017
1008,"Arie Hunter",Flushing,NY,2017-07-16,1,416.99,"Sun Bicycles Atlas X-Type - 2017","Cruisers Bicycles","Sun Bicycles","Baldwin Bikes","Marcelene Boyer",Sunday,July,2017
1009,"Patsy Russo",Rowlett,TX,2017-07-16,2,599.98,"Electra Girl's Hawaii 1 16" - 2017"","Children Bicycles",Electra,"Rowlett Bikes","Kali Vargas",Sunday,July,2017
1009,"Patsy Russo",Rowlett,TX,2017-07-16,1,539.99,"Haro SR 1.1 - 2017","Mountain Bikes",Haro,"Rowlett Bikes","Kali Vargas",Sunday,July,2017
1010,"Jacquline Duncan","Jackson Heights",NY,2017-07-18,2,833.98,"Sun Bicycles Cruz 7 - Women's - 2017","Comfort Bicycles","Sun Bicycles","Baldwin Bikes","Venita Daniel",Tuesday,July,2017
1011,"Travis Goodman","Los Banos",CA,2017-07-18,2,599.98,"Electra Sugar Skulls 1 (20-inch) - Girl's - 2017","Children Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano",Tuesday,July,2017
1011,"Travis Goodman","Los Banos",CA,2017-07-18,2,1199.98,"Electra Townie Original 7D EQ - 2016","Cruisers Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano",Tuesday,July,2017
1011,"Travis Goodman","Los Banos",CA,2017-07-18,2,899.98,"Sun Bicycles Cruz 3 - 2017","Cruisers Bicycles","Sun Bicycles","Santa Cruz Bikes","Genna Serrano",Tuesday,July,2017
1011,"Travis Goodman","Los Banos",CA,2017-07-18,1,189.99,"Trek Precaliber 12 Girls - 2017","Children Bicycles",Trek,"Santa Cruz Bikes","Genna Serrano",Tuesday,July,2017
1012,"Eric Hardin",Jamaica,NY,2017-07-18,1,489.99,"Electra Townie Original 7D - 2017","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Tuesday,July,2017
1012,"Eric Hardin",Jamaica,NY,2017-07-18,1,1799.99,"Trek Remedy 29 Carbon Frameset - 2016","Mountain Bikes",Trek,"Baldwin Bikes","Venita Daniel",Tuesday,July,2017
1013,"Babara Ochoa",Scarsdale,NY,2017-07-19,2,3119.98,"Sun Bicycles ElectroLite - 2017","Electric Bikes","Sun Bicycles","Baldwin Bikes","Marcelene Boyer",Wednesday,July,2017
1014,"Oliva Blackwell",Elmhurst,NY,2017-07-19,2,2199.98,"Electra Amsterdam Fashion 7i Ladies' - 2017","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Wednesday,July,2017
1014,"Oliva Blackwell",Elmhurst,NY,2017-07-19,1,349.99,"Electra Savannah 3i (20-inch) - Girl's - 2017","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Wednesday,July,2017
1014,"Oliva Blackwell",Elmhurst,NY,2017-07-19,2,1739.98,"Haro SR 1.2 - 2017","Mountain Bikes",Haro,"Baldwin Bikes","Marcelene Boyer",Wednesday,July,2017
1014,"Oliva Blackwell",Elmhurst,NY,2017-07-19,1,2599.99,"Trek Domane S 5 Disc - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer",Wednesday,July,2017
1015,"India Barron",Huntington,NY,2017-07-19,1,269.99,"Electra Cruiser 1 (24-Inch) - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Wednesday,July,2017
1015,"India Barron",Huntington,NY,2017-07-19,2,679.98,"Electra Townie 7D (20-inch) - Boys' - 2017","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel",Wednesday,July,2017
1015,"India Barron",Huntington,NY,2017-07-19,2,1499.98,"Sun Bicycles Brickell Tandem 7 - 2017","Cruisers Bicycles","Sun Bicycles","Baldwin Bikes","Venita Daniel",Wednesday,July,2017
1015,"India Barron",Huntington,NY,2017-07-19,2,939.98,"Surly Ice Cream Truck Frameset - 2016","Mountain Bikes",Surly,"Baldwin Bikes","Venita Daniel",Wednesday,July,2017
1016,"Jasper Castro",Forney,TX,2017-07-19,2,599.98,"Electra Girl's Hawaii 1 16" - 2017"","Cruisers Bicycles",Electra,"Rowlett Bikes","Layla Terrell",Wednesday,July,2017
1017,"Nettie Mcdaniel","South Ozone Park",NY,2017-07-20,2,1319.98,"Electra Amsterdam Original 3i Ladies' - 2017","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Thursday,July,2017
1017,"Nettie Mcdaniel","South Ozone Park",NY,2017-07-20,2,1599.98,"Electra Glam Punk 3i Ladies' - 2017","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Thursday,July,2017
1017,"Nettie Mcdaniel","South Ozone Park",NY,2017-07-20,1,489.99,"Electra Townie 3i EQ (20-inch) - Boys' - 2017","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Thursday,July,2017
1017,"Nettie Mcdaniel","South Ozone Park",NY,2017-07-20,2,898,"Pure Cycles Western 3-Speed - Women's - 2015/2016","Cruisers Bicycles","Pure Cycles","Baldwin Bikes","Marcelene Boyer",Thursday,July,2017
1017,"Nettie Mcdaniel","South Ozone Park",NY,2017-07-20,1,209.99,"Trek Precaliber 16 Boys - 2017","Children Bicycles",Trek,"Baldwin Bikes","Marcelene Boyer",Thursday,July,2017
1018,"Barry Buckner",Centereach,NY,2017-07-22,2,599.98,"Electra Girl's Hawaii 1 16" - 2017"","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Saturday,July,2017
1018,"Barry Buckner",Centereach,NY,2017-07-22,2,699.98,"Electra Savannah 3i (20-inch) - Girl's - 2017","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Saturday,July,2017
1018,"Barry Buckner",Centereach,NY,2017-07-22,1,349.99,"Trek Precaliber 24 (21-Speed) - Girls - 2017","Children Bicycles",Trek,"Baldwin Bikes","Marcelene Boyer",Saturday,July,2017
1019,"Edra Fitzgerald","Central Islip",NY,2017-07-22,1,379.99,"Haro Flightline One ST - 2017","Mountain Bikes",Haro,"Baldwin Bikes","Venita Daniel",Saturday,July,2017
1019,"Edra Fitzgerald","Central Islip",NY,2017-07-22,2,419.98,"Haro Shredder 20 Girls - 2017","Children Bicycles",Haro,"Baldwin Bikes","Venita Daniel",Saturday,July,2017
1019,"Edra Fitzgerald","Central Islip",NY,2017-07-22,1,999.99,"Surly Ice Cream Truck Frameset - 2017","Mountain Bikes",Surly,"Baldwin Bikes","Venita Daniel",Saturday,July,2017
1019,"Edra Fitzgerald","Central Islip",NY,2017-07-22,1,875.99,"Surly Steamroller - 2017","Road Bikes",Surly,"Baldwin Bikes","Venita Daniel",Saturday,July,2017
1020,"Emmitt Sanchez","New York",NY,2017-07-23,1,529.99,"Electra Moto 1 - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Sunday,July,2017
1020,"Emmitt Sanchez","New York",NY,2017-07-23,2,1199.98,"Electra Townie Original 7D EQ - Women's - 2016","Cruisers Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Sunday,July,2017
1020,"Emmitt Sanchez","New York",NY,2017-07-23,2,833.98,"Sun Bicycles Cruz 7 - 2017","Cruisers Bicycles","Sun Bicycles","Baldwin Bikes","Marcelene Boyer",Sunday,July,2017
1020,"Emmitt Sanchez","New York",NY,2017-07-23,2,3999.98,"Trek Emonda S 5 - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer",Sunday,July,2017
1020,"Emmitt Sanchez","New York",NY,2017-07-23,2,9999.98,"Trek Fuel EX 9.8 29 - 2017","Mountain Bikes",Trek,"Baldwin Bikes","Marcelene Boyer",Sunday,July,2017
1021,"Herlinda Stone",Canandaigua,NY,2017-07-23,2,599.98,"Electra Girl's Hawaii 1 (20-inch) - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer",Sunday,July,2017
1021,"Herlinda Stone",Canandaigua,NY,2017-07-23,2,6999.98,"Trek Domane SL 6 - 2017","Road Bikes",Trek,"Baldwin Bikes","Marcelene Boyer",Sunday,July,2017
1022,"Tisa Whitney",Monsey,NY,2017-07-23,1,1409.99,"Haro SR 1.3 - 2017","Mountain Bikes",Haro,"Baldwin Bikes","Venita Daniel",Sunday,July,2017
1022,"Tisa Whitney",Monsey,NY,2017-07-23,1,1320.99,"Heller Shagamaw Frame - 2016","Mountain Bikes",Heller,"Baldwin Bikes","Venita Daniel",Sunday,July,2017
1022,"Tisa Whitney",Monsey,NY,2017-07-23,1,346.99,"Sun Bicycles Lil Bolt Type-R - 2017","Cruisers Bicycles","Sun Bicycles","Baldwin Bikes","Venita Daniel",Sunday,July,2017
